Country,State,Table Number,effective date,expiration date,key1,key2,key3,key4,Factor
USA,CO,85.(LC),9/1/2020,1/1/2999,512,Contents,,5 or 6,0.115
USA,CO,85.(LC),9/1/2020,1/1/2999,520,Building,,1,0.111
USA,CO,85.(LC),9/1/2020,1/1/2999,520,Contents,,1,0.238
USA,CO,85.(LC),9/1/2020,1/1/2999,520,Building,,2,0.102
USA,CO,85.(LC),9/1/2020,1/1/2999,520,Contents,,2,0.213
USA,CO,85.(LC),9/1/2020,1/1/2999,520,Building,,3,0.09
USA,CO,85.(LC),9/1/2020,1/1/2999,520,Contents,,3,0.203
USA,CO,85.(LC),9/1/2020,1/1/2999,520,Building,,4,0.073
USA,CO,85.(LC),9/1/2020,1/1/2999,520,Contents,,4,0.18
USA,CO,85.(LC),9/1/2020,1/1/2999,520,Building,,5 or 6,0.066
USA,CO,85.(LC),9/1/2020,1/1/2999,520,Contents,,5 or 6,0.164
USA,CO,85.(LC),9/1/2020,1/1/2999,531,Building,,1,0.095
USA,CO,85.(LC),9/1/2020,1/1/2999,531,Contents,,1,0.192
USA,CO,85.(LC),9/1/2020,1/1/2999,531,Building,,2,0.088
USA,CO,85.(LC),9/1/2020,1/1/2999,531,Contents,,2,0.171
USA,CO,85.(LC),9/1/2020,1/1/2999,531,Building,,3,0.075
USA,CO,85.(LC),9/1/2020,1/1/2999,531,Contents,,3,0.163
USA,CO,85.(LC),9/1/2020,1/1/2999,531,Building,,4,0.062
USA,CO,85.(LC),9/1/2020,1/1/2999,531,Contents,,4,0.144
USA,CO,85.(LC),9/1/2020,1/1/2999,531,Building,,5 or 6,0.058
USA,CO,85.(LC),9/1/2020,1/1/2999,531,Contents,,5 or 6,0.135
USA,CO,85.(LC),9/1/2020,1/1/2999,532,Building,,1,0.146
USA,CO,85.(LC),9/1/2020,1/1/2999,532,Contents,,1,0.238
USA,CO,85.(LC),9/1/2020,1/1/2999,532,Building,,2,0.131
USA,CO,85.(LC),9/1/2020,1/1/2999,532,Contents,,2,0.213
USA,CO,85.(LC),9/1/2020,1/1/2999,532,Building,,3,0.119
USA,CO,85.(LC),9/1/2020,1/1/2999,532,Contents,,3,0.203
USA,CO,85.(LC),9/1/2020,1/1/2999,532,Building,,4,0.093
USA,CO,85.(LC),9/1/2020,1/1/2999,532,Contents,,4,0.18
USA,CO,85.(LC),9/1/2020,1/1/2999,532,Building,,5 or 6,0.089
USA,CO,85.(LC),9/1/2020,1/1/2999,532,Contents,,5 or 6,0.164
USA,CO,85.(LC),9/1/2020,1/1/2999,533,Building,,1,0.115
USA,CO,85.(LC),9/1/2020,1/1/2999,533,Contents,,1,0.19
USA,CO,85.(LC),9/1/2020,1/1/2999,533,Building,,2,0.103
USA,CO,85.(LC),9/1/2020,1/1/2999,533,Contents,,2,0.169
USA,CO,85.(LC),9/1/2020,1/1/2999,533,Building,,3,0.09
USA,CO,85.(LC),9/1/2020,1/1/2999,533,Contents,,3,0.162
USA,CO,85.(LC),9/1/2020,1/1/2999,533,Building,,4,0.074
USA,CO,85.(LC),9/1/2020,1/1/2999,533,Contents,,4,0.143
USA,CO,85.(LC),9/1/2020,1/1/2999,533,Building,,5 or 6,0.069
USA,CO,85.(LC),9/1/2020,1/1/2999,533,Contents,,5 or 6,0.132
USA,CO,85.(LC),9/1/2020,1/1/2999,534,Building,,1,0.161
USA,CO,85.(LC),9/1/2020,1/1/2999,534,Contents,,1,0.199
USA,CO,85.(LC),9/1/2020,1/1/2999,534,Building,,2,0.144
USA,CO,85.(LC),9/1/2020,1/1/2999,534,Contents,,2,0.181
USA,CO,85.(LC),9/1/2020,1/1/2999,534,Building,,3,0.127
USA,CO,85.(LC),9/1/2020,1/1/2999,534,Contents,,3,0.167
USA,CO,85.(LC),9/1/2020,1/1/2999,534,Building,,4,0.103
USA,CO,85.(LC),9/1/2020,1/1/2999,534,Contents,,4,0.151
USA,CO,85.(LC),9/1/2020,1/1/2999,534,Building,,5 or 6,0.095
USA,CO,85.(LC),9/1/2020,1/1/2999,534,Contents,,5 or 6,0.141
USA,CO,85.(LC),9/1/2020,1/1/2999,541,Building,,1,0.28
USA,CO,85.(LC),9/1/2020,1/1/2999,541,Contents,,1,0.301
USA,CO,85.(LC),9/1/2020,1/1/2999,541,Building,,2,0.251
USA,CO,85.(LC),9/1/2020,1/1/2999,541,Contents,,2,0.271
USA,CO,85.(LC),9/1/2020,1/1/2999,541,Building,,3,0.224
USA,CO,85.(LC),9/1/2020,1/1/2999,541,Contents,,3,0.254
USA,CO,85.(LC),9/1/2020,1/1/2999,541,Building,,4,0.181
USA,CO,85.(LC),9/1/2020,1/1/2999,541,Contents,,4,0.224
USA,CO,85.(LC),9/1/2020,1/1/2999,541,Building,,5 or 6,0.17
USA,CO,85.(LC),9/1/2020,1/1/2999,541,Contents,,5 or 6,0.209
USA,CO,85.(LC),9/1/2020,1/1/2999,545,Building,,1,0.328
USA,CO,85.(LC),9/1/2020,1/1/2999,545,Contents,,1,0.371
USA,CO,85.(LC),9/1/2020,1/1/2999,545,Building,,2,0.299
USA,CO,85.(LC),9/1/2020,1/1/2999,545,Contents,,2,0.333
USA,CO,85.(LC),9/1/2020,1/1/2999,545,Building,,3,0.265
USA,CO,85.(LC),9/1/2020,1/1/2999,545,Contents,,3,0.316
USA,CO,85.(LC),9/1/2020,1/1/2999,545,Building,,4,0.214
USA,CO,85.(LC),9/1/2020,1/1/2999,545,Contents,,4,0.28
USA,CO,85.(LC),9/1/2020,1/1/2999,545,Building,,5 or 6,0.198
USA,CO,85.(LC),9/1/2020,1/1/2999,545,Contents,,5 or 6,0.259
USA,CO,85.(LC),9/1/2020,1/1/2999,550,Building,,1,0.088
USA,CO,85.(LC),9/1/2020,1/1/2999,550,Contents,,1,0.197
USA,CO,85.(LC),9/1/2020,1/1/2999,550,Building,,2,0.077
USA,CO,85.(LC),9/1/2020,1/1/2999,550,Contents,,2,0.18
USA,CO,85.(LC),9/1/2020,1/1/2999,550,Building,,3,0.069
USA,CO,85.(LC),9/1/2020,1/1/2999,550,Contents,,3,0.166
USA,CO,85.(LC),9/1/2020,1/1/2999,550,Building,,4,0.056
USA,CO,85.(LC),9/1/2020,1/1/2999,550,Contents,,4,0.149
USA,CO,85.(LC),9/1/2020,1/1/2999,550,Building,,5 or 6,0.054
USA,CO,85.(LC),9/1/2020,1/1/2999,550,Contents,,5 or 6,0.139
USA,CO,85.(LC),9/1/2020,1/1/2999,561,Building,,1,0.09
USA,CO,85.(LC),9/1/2020,1/1/2999,561,Contents,,1,0.197
USA,CO,85.(LC),9/1/2020,1/1/2999,561,Building,,2,0.084
USA,CO,85.(LC),9/1/2020,1/1/2999,561,Contents,,2,0.18
USA,CO,85.(LC),9/1/2020,1/1/2999,561,Building,,3,0.073
USA,CO,85.(LC),9/1/2020,1/1/2999,561,Contents,,3,0.166
USA,CO,85.(LC),9/1/2020,1/1/2999,561,Building,,4,0.059
USA,CO,85.(LC),9/1/2020,1/1/2999,561,Contents,,4,0.149
USA,CO,85.(LC),9/1/2020,1/1/2999,561,Building,,5 or 6,0.055
USA,CO,85.(LC),9/1/2020,1/1/2999,561,Contents,,5 or 6,0.139
USA,CO,85.(LC),9/1/2020,1/1/2999,562,Building,,1,0.103
USA,CO,85.(LC),9/1/2020,1/1/2999,562,Contents,,1,0.221
USA,CO,85.(LC),9/1/2020,1/1/2999,562,Building,,2,0.091
USA,CO,85.(LC),9/1/2020,1/1/2999,562,Contents,,2,0.197
USA,CO,85.(LC),9/1/2020,1/1/2999,562,Building,,3,0.084
USA,CO,85.(LC),9/1/2020,1/1/2999,562,Contents,,3,0.186
USA,CO,85.(LC),9/1/2020,1/1/2999,562,Building,,4,0.066
USA,CO,85.(LC),9/1/2020,1/1/2999,562,Contents,,4,0.163
USA,CO,85.(LC),9/1/2020,1/1/2999,562,Building,,5 or 6,0.062
USA,CO,85.(LC),9/1/2020,1/1/2999,562,Contents,,5 or 6,0.153
USA,CO,85.(LC),9/1/2020,1/1/2999,563,Building,,1,0.102
USA,CO,85.(LC),9/1/2020,1/1/2999,563,Contents,,1,0.163
USA,CO,85.(LC),9/1/2020,1/1/2999,563,Building,,2,0.09
USA,CO,85.(LC),9/1/2020,1/1/2999,563,Contents,,2,0.146
USA,CO,85.(LC),9/1/2020,1/1/2999,563,Building,,3,0.084
USA,CO,85.(LC),9/1/2020,1/1/2999,563,Contents,,3,0.139
USA,CO,85.(LC),9/1/2020,1/1/2999,563,Building,,4,0.066
USA,CO,85.(LC),9/1/2020,1/1/2999,563,Contents,,4,0.123
USA,CO,85.(LC),9/1/2020,1/1/2999,563,Building,,5 or 6,0.06
USA,CO,85.(LC),9/1/2020,1/1/2999,563,Contents,,5 or 6,0.115
USA,CO,85.(LC),9/1/2020,1/1/2999,564,Building,,1,0.142
USA,CO,85.(LC),9/1/2020,1/1/2999,564,Contents,,1,0.286
USA,CO,85.(LC),9/1/2020,1/1/2999,564,Building,,2,0.127
USA,CO,85.(LC),9/1/2020,1/1/2999,564,Contents,,2,0.26
USA,CO,85.(LC),9/1/2020,1/1/2999,564,Building,,3,0.111
USA,CO,85.(LC),9/1/2020,1/1/2999,564,Contents,,3,0.244
USA,CO,85.(LC),9/1/2020,1/1/2999,564,Building,,4,0.09
USA,CO,85.(LC),9/1/2020,1/1/2999,564,Contents,,4,0.215
USA,CO,85.(LC),9/1/2020,1/1/2999,564,Building,,5 or 6,0.085
USA,CO,85.(LC),9/1/2020,1/1/2999,564,Contents,,5 or 6,0.199
USA,CO,85.(LC),9/1/2020,1/1/2999,565,Building,,1,0.093
USA,CO,85.(LC),9/1/2020,1/1/2999,565,Contents,,1,0.161
USA,CO,85.(LC),9/1/2020,1/1/2999,565,Building,,2,0.085
USA,CO,85.(LC),9/1/2020,1/1/2999,565,Contents,,2,0.143
USA,CO,85.(LC),9/1/2020,1/1/2999,565,Building,,3,0.074
USA,CO,85.(LC),9/1/2020,1/1/2999,565,Contents,,3,0.135
USA,CO,85.(LC),9/1/2020,1/1/2999,565,Building,,4,0.06
USA,CO,85.(LC),9/1/2020,1/1/2999,565,Contents,,4,0.121
USA,CO,85.(LC),9/1/2020,1/1/2999,565,Building,,5 or 6,0.056
USA,CO,85.(LC),9/1/2020,1/1/2999,565,Contents,,5 or 6,0.11
USA,CO,85.(LC),9/1/2020,1/1/2999,566,Building,,1,0.104
USA,CO,85.(LC),9/1/2020,1/1/2999,566,Contents,,1,0.215
USA,CO,85.(LC),9/1/2020,1/1/2999,566,Building,,2,0.095
USA,CO,85.(LC),9/1/2020,1/1/2999,566,Contents,,2,0.193
USA,CO,85.(LC),9/1/2020,1/1/2999,566,Building,,3,0.086
USA,CO,85.(LC),9/1/2020,1/1/2999,566,Contents,,3,0.184
USA,CO,85.(LC),9/1/2020,1/1/2999,566,Building,,4,0.069
USA,CO,85.(LC),9/1/2020,1/1/2999,566,Contents,,4,0.162
USA,CO,85.(LC),9/1/2020,1/1/2999,566,Building,,5 or 6,0.063
USA,CO,85.(LC),9/1/2020,1/1/2999,566,Contents,,5 or 6,0.152
USA,CO,85.(LC),9/1/2020,1/1/2999,567,Building,,1,0.093
USA,CO,85.(LC),9/1/2020,1/1/2999,567,Contents,,1,0.184
USA,CO,85.(LC),9/1/2020,1/1/2999,567,Building,,2,0.086
USA,CO,85.(LC),9/1/2020,1/1/2999,567,Contents,,2,0.163
USA,CO,85.(LC),9/1/2020,1/1/2999,567,Building,,3,0.075
USA,CO,85.(LC),9/1/2020,1/1/2999,567,Contents,,3,0.157
USA,CO,85.(LC),9/1/2020,1/1/2999,567,Building,,4,0.06
USA,CO,85.(LC),9/1/2020,1/1/2999,567,Contents,,4,0.136
USA,CO,85.(LC),9/1/2020,1/1/2999,567,Building,,5 or 6,0.058
USA,CO,85.(LC),9/1/2020,1/1/2999,567,Contents,,5 or 6,0.127
USA,CO,85.(LC),9/1/2020,1/1/2999,570,Building,,1,0.093
USA,CO,85.(LC),9/1/2020,1/1/2999,570,Contents,,1,0.192
USA,CO,85.(LC),9/1/2020,1/1/2999,570,Building,,2,0.086
USA,CO,85.(LC),9/1/2020,1/1/2999,570,Contents,,2,0.171
USA,CO,85.(LC),9/1/2020,1/1/2999,570,Building,,3,0.075
USA,CO,85.(LC),9/1/2020,1/1/2999,570,Contents,,3,0.163
USA,CO,85.(LC),9/1/2020,1/1/2999,570,Building,,4,0.06
USA,CO,85.(LC),9/1/2020,1/1/2999,570,Contents,,4,0.144
USA,CO,85.(LC),9/1/2020,1/1/2999,570,Building,,5 or 6,0.058
USA,CO,85.(LC),9/1/2020,1/1/2999,570,Contents,,5 or 6,0.135
USA,CO,85.(LC),9/1/2020,1/1/2999,580,Building,,1,0.093
USA,CO,85.(LC),9/1/2020,1/1/2999,580,Contents,,1,0.199
USA,CO,85.(LC),9/1/2020,1/1/2999,580,Building,,2,0.086
USA,CO,85.(LC),9/1/2020,1/1/2999,580,Contents,,2,0.182
USA,CO,85.(LC),9/1/2020,1/1/2999,580,Building,,3,0.075
USA,CO,85.(LC),9/1/2020,1/1/2999,580,Contents,,3,0.169
USA,CO,85.(LC),9/1/2020,1/1/2999,580,Building,,4,0.06
USA,CO,85.(LC),9/1/2020,1/1/2999,580,Contents,,4,0.152
USA,CO,85.(LC),9/1/2020,1/1/2999,580,Building,,5 or 6,0.058
USA,CO,85.(LC),9/1/2020,1/1/2999,580,Contents,,5 or 6,0.142
USA,CO,85.(LC),9/1/2020,1/1/2999,581,Building,,1,0.101
USA,CO,85.(LC),9/1/2020,1/1/2999,581,Contents,A,1,0.192
USA,CO,85.(LC),9/1/2020,1/1/2999,581,Contents,B,1,0.233
USA,CO,85.(LC),9/1/2020,1/1/2999,581,Contents,C,1,0.212
USA,CO,85.(LC),9/1/2020,1/1/2999,581,Building,,2,0.09
USA,CO,85.(LC),9/1/2020,1/1/2999,581,Contents,A,2,0.171
USA,CO,85.(LC),9/1/2020,1/1/2999,581,Contents,B,2,0.211
USA,CO,85.(LC),9/1/2020,1/1/2999,581,Contents,C,2,0.19
USA,CO,85.(LC),9/1/2020,1/1/2999,581,Building,,3,0.082
USA,CO,85.(LC),9/1/2020,1/1/2999,581,Contents,A,3,0.163
USA,CO,85.(LC),9/1/2020,1/1/2999,581,Contents,B,3,0.199
USA,CO,85.(LC),9/1/2020,1/1/2999,581,Contents,C,3,0.182
USA,CO,85.(LC),9/1/2020,1/1/2999,581,Building,,4,0.065
USA,CO,85.(LC),9/1/2020,1/1/2999,581,Contents,A,4,0.144
USA,CO,85.(LC),9/1/2020,1/1/2999,581,Contents,B,4,0.178
USA,CO,85.(LC),9/1/2020,1/1/2999,581,Contents,C,4,0.161
USA,CO,85.(LC),9/1/2020,1/1/2999,581,Building,,5 or 6,0.06
USA,CO,85.(LC),9/1/2020,1/1/2999,581,Contents,A,5 or 6,0.135
USA,CO,85.(LC),9/1/2020,1/1/2999,581,Contents,B,5 or 6,0.163
USA,CO,85.(LC),9/1/2020,1/1/2999,581,Contents,C,5 or 6,0.149
USA,CO,85.(LC),9/1/2020,1/1/2999,582,Building,,1,0.11
USA,CO,85.(LC),9/1/2020,1/1/2999,582,Contents,A,1,0.169
USA,CO,85.(LC),9/1/2020,1/1/2999,582,Contents,B,1,0.211
USA,CO,85.(LC),9/1/2020,1/1/2999,582,Contents,C,1,0.19
USA,CO,85.(LC),9/1/2020,1/1/2999,582,Building,,2,0.101
USA,CO,85.(LC),9/1/2020,1/1/2999,582,Contents,A,2,0.157
USA,CO,85.(LC),9/1/2020,1/1/2999,582,Contents,B,2,0.189
USA,CO,85.(LC),9/1/2020,1/1/2999,582,Contents,C,2,0.169
USA,CO,85.(LC),9/1/2020,1/1/2999,582,Building,,3,0.089
USA,CO,85.(LC),9/1/2020,1/1/2999,582,Contents,A,3,0.146
USA,CO,85.(LC),9/1/2020,1/1/2999,582,Contents,B,3,0.181
USA,CO,85.(LC),9/1/2020,1/1/2999,582,Contents,C,3,0.162
USA,CO,85.(LC),9/1/2020,1/1/2999,582,Building,,4,0.073
USA,CO,85.(LC),9/1/2020,1/1/2999,582,Contents,A,4,0.127
USA,CO,85.(LC),9/1/2020,1/1/2999,582,Contents,B,4,0.16
USA,CO,85.(LC),9/1/2020,1/1/2999,582,Contents,C,4,0.143
USA,CO,85.(LC),9/1/2020,1/1/2999,582,Building,,5 or 6,0.066
USA,CO,85.(LC),9/1/2020,1/1/2999,582,Contents,A,5 or 6,0.121
USA,CO,85.(LC),9/1/2020,1/1/2999,582,Contents,B,5 or 6,0.146
USA,CO,85.(LC),9/1/2020,1/1/2999,582,Contents,C,5 or 6,0.132
USA,CO,85.(LC),9/1/2020,1/1/2999,701,Building,,1,0.051
USA,CO,85.(LC),9/1/2020,1/1/2999,701,Contents,A,1,0.057
USA,CO,85.(LC),9/1/2020,1/1/2999,701,Contents,B,1,0.084
USA,CO,85.(LC),9/1/2020,1/1/2999,701,Contents,C,1,0.067
USA,CO,85.(LC),9/1/2020,1/1/2999,701,Building,,2,0.048
USA,CO,85.(LC),9/1/2020,1/1/2999,701,Contents,A,2,0.051
USA,CO,85.(LC),9/1/2020,1/1/2999,701,Contents,B,2,0.077
USA,CO,85.(LC),9/1/2020,1/1/2999,701,Contents,C,2,0.06
USA,CO,85.(LC),9/1/2020,1/1/2999,701,Building,,3,0.042
USA,CO,85.(LC),9/1/2020,1/1/2999,701,Contents,A,3,0.049
USA,CO,85.(LC),9/1/2020,1/1/2999,701,Contents,B,3,0.074
USA,CO,85.(LC),9/1/2020,1/1/2999,701,Contents,C,3,0.056
USA,CO,85.(LC),9/1/2020,1/1/2999,701,Building,,4,0.034
USA,CO,85.(LC),9/1/2020,1/1/2999,701,Contents,A,4,0.043
USA,CO,85.(LC),9/1/2020,1/1/2999,701,Contents,B,4,0.064
USA,CO,85.(LC),9/1/2020,1/1/2999,701,Contents,C,4,0.05
USA,CO,85.(LC),9/1/2020,1/1/2999,701,Building,,5 or 6,0.031
USA,CO,85.(LC),9/1/2020,1/1/2999,701,Contents,A,5 or 6,0.04
USA,CO,85.(LC),9/1/2020,1/1/2999,701,Contents,B,5 or 6,0.06
USA,CO,85.(LC),9/1/2020,1/1/2999,701,Contents,C,5 or 6,0.047
USA,CO,85.(LC),9/1/2020,1/1/2999,702,Building,,1,0.035
USA,CO,85.(LC),9/1/2020,1/1/2999,702,Contents,A,1,0.04
USA,CO,85.(LC),9/1/2020,1/1/2999,702,Contents,B,1,0.056
USA,CO,85.(LC),9/1/2020,1/1/2999,702,Contents,C,1,0.051
USA,CO,85.(LC),9/1/2020,1/1/2999,702,Building,,2,0.031
USA,CO,85.(LC),9/1/2020,1/1/2999,702,Contents,A,2,0.037
USA,CO,85.(LC),9/1/2020,1/1/2999,702,Contents,B,2,0.051
USA,CO,85.(LC),9/1/2020,1/1/2999,702,Contents,C,2,0.044
USA,CO,85.(LC),9/1/2020,1/1/2999,702,Building,,3,0.029
USA,CO,85.(LC),9/1/2020,1/1/2999,702,Contents,A,3,0.035
USA,CO,85.(LC),9/1/2020,1/1/2999,702,Contents,B,3,0.048
USA,CO,85.(LC),9/1/2020,1/1/2999,702,Contents,C,3,0.041
USA,CO,85.(LC),9/1/2020,1/1/2999,702,Building,,4,0.022
USA,CO,85.(LC),9/1/2020,1/1/2999,702,Contents,A,4,0.031
USA,CO,85.(LC),9/1/2020,1/1/2999,702,Contents,B,4,0.041
USA,CO,85.(LC),9/1/2020,1/1/2999,702,Contents,C,4,0.038
USA,CO,85.(LC),9/1/2020,1/1/2999,702,Building,,5 or 6,0.02
USA,CO,85.(LC),9/1/2020,1/1/2999,702,Contents,A,5 or 6,0.03
USA,CO,85.(LC),9/1/2020,1/1/2999,702,Contents,B,5 or 6,0.039
USA,CO,85.(LC),9/1/2020,1/1/2999,702,Contents,C,5 or 6,0.035
USA,CO,85.(LC),9/1/2020,1/1/2999,742,Building,,1,0.256
USA,CO,85.(LC),9/1/2020,1/1/2999,742,Contents,,1,0.282
USA,CO,85.(LC),9/1/2020,1/1/2999,742,Building,,2,0.232
USA,CO,85.(LC),9/1/2020,1/1/2999,742,Contents,,2,0.254
USA,CO,85.(LC),9/1/2020,1/1/2999,742,Building,,3,0.204
USA,CO,85.(LC),9/1/2020,1/1/2999,742,Contents,,3,0.239
USA,CO,85.(LC),9/1/2020,1/1/2999,742,Building,,4,0.166
USA,CO,85.(LC),9/1/2020,1/1/2999,742,Contents,,4,0.212
USA,CO,85.(LC),9/1/2020,1/1/2999,742,Building,,5 or 6,0.154
USA,CO,85.(LC),9/1/2020,1/1/2999,742,Contents,,5 or 6,0.197
USA,CO,85.(LC),9/1/2020,1/1/2999,743,Building,,1,0.256
USA,CO,85.(LC),9/1/2020,1/1/2999,743,Contents,,1,0.282
USA,CO,85.(LC),9/1/2020,1/1/2999,743,Building,,2,0.232
